day,co2_ppm
14,449
14,445
14,447
14,439
14,441
14,441
14,439
14,437
14,436
14,435
14,435
14,435
14,432
14,435
14,440
14,436
14,435
15,436
15,427
15,427
15,426
15,425
15,425
15,423
15,424
15,425
15,423
15,424
15,422
15,422
15,422
15,422
15,425
15,422
15,421
15,421
15,419
15,422
15,421
15,421
15,421
15,421
15,418
15,419
15,419
15,421
15,421
15,422
15,421
15,422
15,422
15,423
15,422
15,423
15,423
15,421
15,421
15,421
15,420
15,424
15,422
15,424
15,422
15,420
15,422
15,425
15,421
15,420
15,421
15,424
15,422
15,420
15,422
15,420
15,420
15,423
15,421
15,423
15,422
15,420
15,420
15,424
15,423
15,421
15,421
15,421
15,419
15,421
15,421
15,421
15,420
15,419
15,421
15,420
15,421
15,420
15,422
15,420
15,419
15,419
15,419
15,419
15,419
15,421
15,420
15,422
15,423
15,422
15,422
15,423
15,421
15,423
15,423
15,421
15,422
15,422
15,420
15,422
15,422
15,422
15,422
15,425
15,422
15,422
15,421
15,425
15,423
15,422
15,422
15,421
15,423
15,419
15,420
15,420
15,421
15,420
15,420
15,419
15,421
15,421
15,420
15,417
15,418
15,411
15,410
15,409
15,410
15,408
15,411
15,409
15,412
15,412
15,411
15,410
15,416
15,411
15,410
15,410
15,408
15,409
15,408
15,436
15,427
15,427
15,426
15,425
15,425
15,423
15,424
15,425
15,423
15,424
15,422
15,422
15,422
15,422
15,425
15,422
15,421
15,421
15,419
15,422
15,421
15,421
15,421
15,421
15,418
15,419
15,419
15,421
15,421
15,422
15,421
15,422
15,422
15,423
15,422
15,423
15,423
15,421
15,421
15,421
15,420
15,424
15,422
15,424
15,422
15,420
15,422
15,425
15,421
15,420
15,421
15,424
15,422
15,420
15,422
15,420
15,420
15,423
15,421
15,423
15,422
15,420
15,420
15,424
15,423
15,421
15,421
15,421
15,419
15,421
15,421
15,421
15,420
15,419
15,421
15,420
15,421
15,420
15,422
15,420
15,419
15,419
15,419
15,419
15,419
15,421
15,420
15,422
15,423
15,422
15,422
15,423
15,421
15,423
15,423
15,421
15,422
15,422
15,420
15,422
15,422
15,422
15,422
15,425
15,422
15,422
15,421
15,425
15,423
15,422
15,422
15,421
15,423
15,419
15,420
15,420
15,421
15,420
15,420
15,419
15,421
15,421
15,420
15,417
15,418
15,411
15,410
15,409
15,410
15,408
15,411
15,409
15,412
15,412
15,411
15,410
15,416
15,411
15,410
15,410
15,408
15,409
15,408
16,407
16,407
16,407
16,408
16,408
16,406
16,407
16,408
16,411
16,409
16,409
16,414
16,422
16,428
16,434
16,438
16,431
16,435
16,443
16,448
16,447
16,445
16,446
16,451
16,451
16,450
16,450
16,452
16,454
16,454
16,456
16,458
16,455
16,448
16,449
16,427
16,423
16,425
16,429
16,429
16,437
16,446
16,456
16,465
16,480
16,488
16,501
16,504
16,496
16,491
16,490
16,494
16,487
16,475
16,466
16,470
16,473
16,472
16,473
16,487
16,499
16,496
16,496
16,494
16,497
16,495
16,494
16,492
16,492
16,464
16,434
16,419
16,412
16,411
16,411
16,409
16,413
16,413
16,417
16,416
16,417
16,419
16,414
16,413
16,414
16,413
16,413
16,414
16,414
16,413
16,413
16,414
16,415
16,416
16,416
16,420
16,418
16,416
16,417
16,416
16,417
16,414
16,412
16,415
16,412
16,411
16,409
16,413
16,413
16,411
16,409
16,409
16,409
16,409
16,411
16,412
16,412
16,412
16,410
16,409
16,409
16,409
16,411
16,411
16,411
16,410
16,410
16,409
16,410
16,414
16,412
16,412
16,415
16,416
16,415
16,414
16,415
16,416
16,417
16,415
16,417
16,418
16,417
16,417
16,407
16,407
16,407
16,408
16,408
16,406
16,407
16,408
16,411
16,409
16,409
16,414
16,422
16,428
16,434
16,438
16,431
16,435
16,443
16,448
16,447
16,445
16,446
16,451
16,451
16,450
16,450
16,452
16,454
16,454
16,456
16,458
16,455
16,448
16,449
16,427
16,423
16,425
16,429
16,429
16,437
16,446
16,456
16,465
16,480
16,488
16,501
16,504
16,496
16,491
16,490
16,494
16,487
16,475
16,466
16,470
16,473
16,472
16,473
16,487
16,499
16,496
16,496
16,494
16,497
16,495
16,494
16,492
16,492
16,464
16,434
16,419
16,412
16,411
16,411
16,409
16,413
16,413
16,417
16,416
16,417
16,419
16,414
16,413
16,414
16,413
16,413
16,414
16,414
16,413
16,413
16,414
16,415
16,416
16,416
16,420
16,418
16,416
16,417
16,416
16,417
16,414
16,412
16,415
16,412
16,411
16,409
16,413
16,413
16,411
16,409
16,409
16,409
16,409
16,411
16,412
16,412
16,412
16,410
16,409
16,409
16,409
16,411
16,411
16,411
16,410
16,410
16,409
16,410
16,414
16,412
16,412
16,415
16,416
16,415
16,414
16,415
16,416
16,417
16,415
16,417
16,418
16,417
16,417
17,418
17,416
17,416
17,417
17,419
17,414
17,415
17,416
17,414
17,417
17,417
17,417
17,417
17,418
17,418
17,418
17,420
17,417
17,418
17,418
17,418
17,418
17,419
17,418
17,420
17,424
17,422
17,421
17,420
17,422
17,424
17,424
17,425
17,423
17,421
17,423
17,423
17,425
17,426
17,430
17,430
17,428
17,448
17,464
17,459
17,452
17,440
17,438
17,443
17,445
17,445
17,445
17,448
17,454
17,462
17,467
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,418
17,416
17,416
17,417
17,419
17,414
17,415
17,416
17,414
17,417
17,417
17,417
17,417
17,418
17,418
17,418
17,420
17,417
17,418
17,418
17,418
17,418
17,419
17,418
17,420
17,424
17,422
17,421
17,420
17,422
17,424
17,424
17,425
17,423
17,421
17,423
17,423
17,425
17,426
17,430
17,430
17,428
17,448
17,464
17,459
17,452
17,440
17,438
17,443
17,445
17,445
17,445
17,448
17,454
17,462
17,467
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
17,464
20,412
20,410
20,411
20,412
20,412
20,412
20,413
20,410
20,408
20,407
20,409
20,410
20,411
20,412
20,413
20,411
20,410
20,409
20,408
20,411
20,411
20,411
20,411
20,410
20,410
20,409
20,409
20,409
20,410
20,410
20,413
20,412
20,410
20,410
20,410
20,412
20,411
20,409
20,411
20,412
20,411
20,412
20,412
20,410
20,412
20,411
20,412
20,412
20,412
20,410
20,411
20,412
20,412
20,412
20,413
20,410
20,408
20,407
20,409
20,410
20,411
20,412
20,413
20,411
20,410
20,409
20,408
20,411
20,411
20,411
20,411
20,410
20,410
20,409
20,409
20,409
20,410
20,410
20,413
20,412
20,410
20,410
20,410
20,412
20,411
20,409
20,411
20,412
20,411
20,412
20,412
20,410
20,412
20,411
20,412
20,412
21,411
21,412
21,413
21,411
21,410
21,413
21,412
21,412
21,411
21,411
21,412
21,411
21,410
21,412
21,410
21,411
21,410
21,412
21,410
21,410
21,411
21,409
21,408
21,409
21,409
21,408
21,408
21,407
21,407
21,407
21,409
21,407
21,408
21,408
21,409
21,406
21,407
21,409
21,408
21,406
21,406
21,406
21,408
21,407
21,407
21,408
21,408
21,408
21,408
21,406
21,408
21,408
21,408
21,409
21,408
21,411
21,413
21,413
21,413
21,414
21,412
21,413
21,413
21,414
21,413
21,413
21,415
21,415
21,414
21,414
21,413
21,412
21,413
21,414
21,414
21,414
21,414
21,414
21,413
21,414
21,411
21,407
21,407
21,407
21,406
21,405
21,403
21,404
21,404
21,405
21,404
21,405
21,405
21,405
21,404
21,403
21,403
21,403
21,402
21,403
21,403
21,404
21,404
21,403
21,404
21,402
21,411
21,412
21,413
21,411
21,410
21,413
21,412
21,412
21,411
21,411
21,412
21,411
21,410
21,412
21,410
21,411
21,410
21,412
21,410
21,410
21,411
21,409
21,408
21,409
21,409
21,408
21,408
21,407
21,407
21,407
21,409
21,407
21,408
21,408
21,409
21,406
21,407
21,409
21,408
21,406
21,406
21,406
21,408
21,407
21,407
21,408
21,408
21,408
21,408
21,406
21,408
21,408
21,408
21,409
21,408
21,411
21,413
21,413
21,413
21,414
21,412
21,413
21,413
21,414
21,413
21,413
21,415
21,415
21,414
21,414
21,413
21,412
21,413
21,414
21,414
21,414
21,414
21,414
21,413
21,414
21,411
21,407
21,407
21,407
21,406
21,405
21,403
21,404
21,404
21,405
21,404
21,405
21,405
21,405
21,404
21,403
21,403
21,403
21,402
21,403
21,403
21,404
21,404
21,403
21,404
21,402
22,404
22,402
22,401
22,402
22,404
22,402
22,403
22,404
22,403
22,403
22,404
22,405
22,405
22,406
22,406
22,405
22,408
22,407
22,405
22,405
22,408
22,404
22,407
22,405
22,405
22,406
22,408
22,408
22,407
22,409
22,408
22,407
22,407
22,408
22,409
22,409
22,407
22,408
22,409
22,409
22,412
22,411
22,415
22,416
22,416
22,420
22,427
22,424
22,416
22,419
22,419
22,421
22,421
22,417
22,417
22,418
22,421
22,422
22,417
22,417
22,416
22,417
22,415
22,417
22,414
22,415
22,414
22,418
22,414
22,414
22,414
22,411
22,411
22,409
22,409
22,409
22,411
22,411
22,410
22,410
22,410
22,409
22,409
22,409
22,408
22,407
22,409
22,408
22,407
22,409
22,408
22,410
22,410
22,411
22,415
22,415
22,414
22,416
22,419
22,421
22,426
22,429
22,430
22,434
22,432
22,433
22,429
22,429
22,434
22,437
22,439
22,446
22,459
22,459
22,451
22,453
22,456
22,471
22,461
22,445
22,438
22,444
22,461
22,460
22,466
22,476
22,481
22,476
22,473
22,464
22,437
22,432
22,439
22,448
22,461
22,471
22,477
22,488
22,493
22,496
22,497
22,500
22,507
22,502
22,404
22,402
22,401
22,402
22,404
22,402
22,403
22,404
22,403
22,403
22,404
22,405
22,405
22,406
22,406
22,405
22,408
22,407
22,405
22,405
22,408
22,404
22,407
22,405
22,405
22,406
22,408
22,408
22,407
22,409
22,408
22,407
22,407
22,408
22,409
22,409
22,407
22,408
22,409
22,409
22,412
22,411
22,415
22,416
22,416
22,420
22,427
22,424
22,416
22,419
22,419
22,421
22,421
22,417
22,417
22,418
22,421
22,422
22,417
22,417
22,416
22,417
22,415
22,417
22,414
22,415
22,414
22,418
22,414
22,414
22,414
22,411
22,411
22,409
22,409
22,409
22,411
22,411
22,410
22,410
22,410
22,409
22,409
22,409
22,408
22,407
22,409
22,408
22,407
22,409
22,408
22,410
22,410
22,411
22,415
22,415
22,414
22,416
22,419
22,421
22,426
22,429
22,430
22,434
22,432
22,433
22,429
22,429
22,434
22,437
22,439
22,446
22,459
22,459
22,451
22,453
22,456
22,471
22,461
22,445
22,438
22,444
22,461
22,460
22,466
22,476
22,481
22,476
22,473
22,464
22,437
22,432
22,439
22,448
22,461
22,471
22,477
22,488
22,493
22,496
22,497
22,500
22,507
22,502
23,498
23,503
23,504
23,503
23,500
23,497
23,494
23,477
23,476
23,476
23,476
23,480
23,479
23,480
23,482
23,480
23,481
23,480
23,481
23,484
23,481
23,476
23,485
23,464
23,426
23,417
23,415
23,414
23,415
23,414
23,417
23,416
23,415
23,418
23,419
23,416
23,415
23,415
23,415
23,417
23,420
23,420
23,420
23,422
23,417
23,417
23,419
23,421
23,420
23,422
23,421
23,426
23,431
23,431
23,427
23,425
23,428
23,414
23,414
23,414
23,411
23,413
23,415
23,419
23,417
23,416
23,417
23,414
23,415
23,413
23,414
23,413
23,413
23,413
23,412
23,413
23,411
23,414
23,413
23,415
23,413
23,413
23,412
23,411
23,412
23,411
23,411
23,412
23,411
23,412
23,414
23,414
23,415
23,415
23,415
23,416
23,414
23,414
23,415
23,414
23,414
23,417
23,413
23,415
23,415
23,419
23,418
23,421
23,422
23,422
23,420
23,420
23,423
23,425
23,424
23,424
23,422
23,427
23,429
23,430
23,425
23,432
23,433
23,432
23,430
23,432
23,436
23,433
23,434
23,439
23,437
23,437
23,434
23,436
23,436
23,435
23,439
23,437
23,433
23,433
23,439
23,435
23,430
23,430
23,498
23,503
23,504
23,503
23,500
23,497
23,494
23,477
23,476
23,476
23,476
23,480
23,479
23,480
23,482
23,480
23,481
23,480
23,481
23,484
23,481
23,476
23,485
23,464
23,426
23,417
23,415
23,414
23,415
23,414
23,417
23,416
23,415
23,418
23,419
23,416
23,415
23,415
23,415
23,417
23,420
23,420
23,420
23,422
23,417
23,417
23,419
23,421
23,420
23,422
23,421
23,426
23,431
23,431
23,427
23,425
23,428
23,414
23,414
23,414
23,411
23,413
23,415
23,419
23,417
23,416
23,417
23,414
23,415
23,413
23,414
23,413
23,413
23,413
23,412
23,413
23,411
23,414
23,413
23,415
23,413
23,413
23,412
23,411
23,412
23,411
23,411
23,412
23,411
23,412
23,414
23,414
23,415
23,415
23,415
23,416
23,414
23,414
23,415
23,414
23,414
23,417
23,413
23,415
23,415
23,419
23,418
23,421
23,422
23,422
23,420
23,420
23,423
23,425
23,424
23,424
23,422
23,427
23,429
23,430
23,425
23,432
23,433
23,432
23,430
23,432
23,436
23,433
23,434
23,439
23,437
23,437
23,434
23,436
23,436
23,435
23,439
23,437
23,433
23,433
23,439
23,435
23,430
23,430
24,432
24,430
24,428
24,430
24,431
24,431
24,431
24,434
24,439
24,439
24,440
24,443
24,452
24,447
24,440
24,446
24,441
24,442
24,438
24,445
24,438
24,441
24,439
24,438
24,437
24,435
24,435
24,438
24,439
24,445
24,445
24,443
24,444
24,450
24,456
24,456
24,456
24,448
24,454
24,448
24,444
24,448
24,457
24,451
24,445
24,459
24,457
24,457
24,457
24,452
24,448
24,450
24,452
24,448
24,445
24,449
24,448
24,451
24,453
24,448
24,447
24,448
24,449
24,457
24,453
24,465
24,452
24,449
24,446
24,448
24,450
24,449
24,456
24,448
24,453
24,459
24,450
24,451
24,452
24,456
24,459
24,450
24,447
24,455
24,450
24,449
24,451
24,454
24,451
24,453
24,455
24,457
24,452
24,448
24,446
24,457
24,476
24,461
24,465
24,454
24,458
24,462
24,459
24,469
24,470
24,462
24,471
24,461
24,469
24,478
24,488
24,490
24,487
24,487
24,508
24,512
24,510
24,510
24,506
24,501
24,499
24,495
24,496
24,498
24,492
24,484
24,461
24,447
24,446
24,435
24,432
24,435
24,442
24,443
24,441
24,442
24,449
24,446
24,445
24,450
24,448
24,442
24,446
24,439
24,432
24,430
24,428
24,430
24,431
24,431
24,431
24,434
24,439
24,439
24,440
24,443
24,452
24,447
24,440
24,446
24,441
24,442
24,438
24,445
24,438
24,441
24,439
24,438
24,437
24,435
24,435
24,438
24,439
24,445
24,445
24,443
24,444
24,450
24,456
24,456
24,456
24,448
24,454
24,448
24,444
24,448
24,457
24,451
24,445
24,459
24,457
24,457
24,457
24,452
24,448
24,450
24,452
24,448
24,445
24,449
24,448
24,451
24,453
24,448
24,447
24,448
24,449
24,457
24,453
24,465
24,452
24,449
24,446
24,448
24,450
24,449
24,456
24,448
24,453
24,459
24,450
24,451
24,452
24,456
24,459
24,450
24,447
24,455
24,450
24,449
24,451
24,454
24,451
24,453
24,455
24,457
24,452
24,448
24,446
24,457
24,476
24,461
24,465
24,454
24,458
24,462
24,459
24,469
24,470
24,462
24,471
24,461
24,469
24,478
24,488
24,490
24,487
24,487
24,508
24,512
24,510
24,510
24,506
24,501
24,499
24,495
24,496
24,498
24,492
24,484
24,461
24,447
24,446
24,435
24,432
24,435
24,442
24,443
24,441
24,442
24,449
24,446
24,445
24,450
24,448
24,442
24,446
24,439
25,448
25,455
25,452
25,452
25,450
25,443
25,446
25,447
25,439
25,433
25,432
25,433
25,434
25,440
25,440
25,435
25,432
25,442
25,448
25,447
25,453
25,453
25,440
25,439
25,443
25,445
25,442
25,436
25,444
25,437
25,433
25,435
25,433
25,444
25,438
25,441
25,441
25,449
25,474
25,443
25,439
25,444
25,450
25,442
25,443
25,438
25,436
25,429
25,432
25,439
25,446
25,434
25,433
25,437
25,437
25,429
25,429
25,435
25,431
25,429
25,428
25,429
25,425
25,425
25,428
25,426
25,424
25,425
25,423
25,425
25,423
25,423
25,426
25,423
25,421
25,421
25,420
25,419
25,418
25,423
25,424
25,423
25,425
25,431
25,431
25,427
25,424
25,425
25,426
25,427
25,426
25,427
25,429
25,427
25,427
25,427
25,428
25,429
25,426
25,429
25,431
25,426
25,426
25,426
25,430
25,436
25,435
25,433
25,443
25,450
25,457
25,452
25,460
25,452
25,460
25,452
25,455
25,452
25,456
25,455
25,450
25,464
25,454
25,452
25,465
25,459
25,476
25,489
25,498
25,494
25,497
25,502
25,485
25,487
25,494
25,489
25,495
25,500
25,490
25,478
25,480
25,468
25,465
25,471
25,448
25,455
25,452
25,452
25,450
25,443
25,446
25,447
25,439
25,433
25,432
25,433
25,434
25,440
25,440
25,435
25,432
25,442
25,448
25,447
25,453
25,453
25,440
25,439
25,443
25,445
25,442
25,436
25,444
25,437
25,433
25,435
25,433
25,444
25,438
25,441
25,441
25,449
25,474
25,443
25,439
25,444
25,450
25,442
25,443
25,438
25,436
25,429
25,432
25,439
25,446
25,434
25,433
25,437
25,437
25,429
25,429
25,435
25,431
25,429
25,428
25,429
25,425
25,425
25,428
25,426
25,424
25,425
25,423
25,425
25,423
25,423
25,426
25,423
25,421
25,421
25,420
25,419
25,418
25,423
25,424
25,423
25,425
25,431
25,431
25,427
25,424
25,425
25,426
25,427
25,426
25,427
25,429
25,427
25,427
25,427
25,428
25,429
25,426
25,429
25,431
25,426
25,426
25,426
25,430
25,436
25,435
25,433
25,443
25,450
25,457
25,452
25,460
25,452
25,460
25,452
25,455
25,452
25,456
25,455
25,450
25,464
25,454
25,452
25,465
25,459
25,476
25,489
25,498
25,494
25,497
25,502
25,485
25,487
25,494
25,489
25,495
25,500
25,490
25,478
25,480
25,468
25,465
25,471
26,472
26,468
26,467
26,463
26,465
26,481
26,486
26,494
26,493
26,486
26,494
26,498
26,487
26,493
26,486
26,482
26,492
26,480
26,491
26,477
26,479
26,483
26,478
26,476
26,476
26,482
26,496
26,490
26,490
26,487
26,481
26,478
26,478
26,488
26,490
26,494
26,503
26,495
26,492
26,497
26,498
26,496
26,500
26,520
26,540
26,538
26,528
26,523
26,530
26,530
26,503
26,489
26,471
26,451
26,448
26,441
26,440
26,442
26,434
26,437
26,435
26,433
26,434
26,434
26,431
26,430
26,429
26,429
26,428
26,431
26,440
26,450
26,435
26,430
26,433
26,440
26,432
26,431
26,430
26,431
26,434
26,431
26,428
26,430
26,429
26,435
26,436
26,438
26,434
26,440
26,444
26,436
26,450
26,456
26,445
26,463
26,464
26,472
26,482
26,491
26,488
26,488
26,489
26,495
26,496
26,493
26,493
26,495
26,495
26,495
26,487
26,486
26,485
26,485
26,484
26,482
26,481
26,478
26,478
26,479
26,471
26,473
26,475
26,482
26,483
26,477
26,478
26,482
26,490
26,480
26,475
26,474
26,464
26,465
26,459
26,457
26,454
26,462
26,461
26,462
26,458
26,459
26,462
26,462
26,472
26,468
26,467
26,463
26,465
26,481
26,486
26,494
26,493
26,486
26,494
26,498
26,487
26,493
26,486
26,482
26,492
26,480
26,491
26,477
26,479
26,483
26,478
26,476
26,476
26,482
26,496
26,490
26,490
26,487
26,481
26,478
26,478
26,488
26,490
26,494
26,503
26,495
26,492
26,497
26,498
26,496
26,500
26,520
26,540
26,538
26,528
26,523
26,530
26,530
26,503
26,489
26,471
26,451
26,448
26,441
26,440
26,442
26,434
26,437
26,435
26,433
26,434
26,434
26,431
26,430
26,429
26,429
26,428
26,431
26,440
26,450
26,435
26,430
26,433
26,440
26,432
26,431
26,430
26,431
26,434
26,431
26,428
26,430
26,429
26,435
26,436
26,438
26,434
26,440
26,444
26,436
26,450
26,456
26,445
26,463
26,464
26,472
26,482
26,491
26,488
26,488
26,489
26,495
26,496
26,493
26,493
26,495
26,495
26,495
26,487
26,486
26,485
26,485
26,484
26,482
26,481
26,478
26,478
26,479
26,471
26,473
26,475
26,482
26,483
26,477
26,478
26,482
26,490
26,480
26,475
26,474
26,464
26,465
26,459
26,457
26,454
26,462
26,461
26,462
26,458
26,459
26,462
26,462
27,459
27,456
27,453
27,454
27,450
27,453
27,454
27,454
27,448
27,446
27,457
27,457
27,448
27,446
27,445
27,450
27,449
27,449
27,450
27,452
27,454
27,451
27,456
27,453
27,456
27,457
27,452
27,460
27,473
27,469
27,468
27,462
27,468
27,468
27,460
27,462
27,466
27,465
27,466
27,469
27,472
27,468
27,473
27,475
27,473
27,471
27,470
27,473
27,473
27,489
27,481
27,477
27,478
27,482
27,483
27,486
27,477
27,478
27,480
27,481
27,482
27,477
27,475
27,468
27,469
27,475
27,471
27,475
27,476
27,477
27,474
27,469
27,468
27,459
27,458
27,458
27,462
27,462
27,459
27,457
27,460
27,463
27,458
27,461
27,459
27,461
27,461
27,463
27,466
27,470
27,470
27,465
27,461
27,467
27,476
27,474
27,480
27,489
27,494
27,491
27,488
27,481
